date,borough,events_count,borough_normalized_events,day_normalized_events,total_events_by_borough,total_events_by_day
2018-12-16,R,5,0.0005674080798910577,0.25,8812,20
2014-01-18,M,5,0.00017371968591480786,0.21739130434782608,28782,23
2013-09-26,X,5,0.0003259452411994785,0.11363636363636363,15340,44
2015-07-12,R,5,0.0005674080798910577,0.08620689655172414,8812,58
2017-09-25,M,5,0.00017371968591480786,0.8333333333333334,28782,6
2014-01-12,X,5,0.0003259452411994785,0.2777777777777778,15340,18
2013-12-25,X,5,0.0003259452411994785,0.45454545454545453,15340,11
2018-07-24,B,5,0.00043406545707092627,0.09259259259259259,11519,54
2016-09-25,Q,5,0.0004675081813931744,0.12195121951219512,10695,41
2017-08-27,X,5,0.0003259452411994785,0.1,15340,50
2017-07-12,R,5,0.0005674080798910577,0.08771929824561403,8812,57
2018-08-27,B,5,0.00043406545707092627,0.1111111111111111,11519,45
2014-12-25,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2014-08-10,R,5,0.0005674080798910577,0.09090909090909091,8812,55
2014-08-26,B,5,0.00043406545707092627,0.1,11519,50
2013-09-27,X,5,0.0003259452411994785,0.14285714285714285,15340,35
2015-12-24,R,5,0.0005674080798910577,0.29411764705882354,8812,17
2016-09-29,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2014-01-24,X,5,0.0003259452411994785,0.3333333333333333,15340,15
2015-07-31,Q,5,0.0004675081813931744,0.10638297872340426,10695,47
2015-12-13,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2016-08-24,R,5,0.0005674080798910577,0.07142857142857142,8812,70
2017-08-24,Q,5,0.0004675081813931744,0.08620689655172414,10695,58
2017-07-26,R,5,0.0005674080798910577,0.09090909090909091,8812,55
2015-07-31,R,5,0.0005674080798910577,0.10638297872340426,8812,47
2018-09-28,X,5,0.0003259452411994785,0.16129032258064516,15340,31
2015-07-10,R,5,0.0005674080798910577,0.12195121951219512,8812,41
2018-09-28,B,5,0.00043406545707092627,0.16129032258064516,11519,31
2017-09-28,X,5,0.0003259452411994785,0.16129032258064516,15340,31
2017-09-28,R,5,0.0005674080798910577,0.16129032258064516,8812,31
2015-01-24,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2017-12-20,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2015-09-28,B,5,0.00043406545707092627,0.20833333333333334,11519,24
2014-09-28,X,5,0.0003259452411994785,0.13513513513513514,15340,37
2013-01-13,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2017-09-27,Q,5,0.0004675081813931744,0.1724137931034483,10695,29
2016-09-27,R,5,0.0005674080798910577,0.10638297872340426,8812,47
2014-12-24,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2016-09-27,B,5,0.00043406545707092627,0.10638297872340426,11519,47
2017-01-03,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2013-09-08,B,5,0.00043406545707092627,0.1388888888888889,11519,36
2015-01-04,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2014-07-23,B,5,0.00043406545707092627,0.08196721311475409,11519,61
2013-08-12,B,5,0.00043406545707092627,0.16129032258064516,11519,31
2017-12-18,M,5,0.00017371968591480786,0.625,28782,8
2016-10-13,B,5,0.00043406545707092627,0.15625,11519,32
2014-09-22,B,5,0.00043406545707092627,0.1111111111111111,11519,45
2018-08-03,Q,5,0.0004675081813931744,0.10416666666666667,10695,48
2013-08-01,X,5,0.0003259452411994785,0.08333333333333333,15340,60
2016-10-13,R,5,0.0005674080798910577,0.15625,8812,32
2013-10-20,B,5,0.00043406545707092627,0.1282051282051282,11519,39
2017-01-11,X,5,0.0003259452411994785,0.5,15340,10
2017-08-30,R,5,0.0005674080798910577,0.125,8812,40
2013-12-22,X,5,0.0003259452411994785,0.2777777777777778,15340,18
2014-09-21,R,5,0.0005674080798910577,0.10869565217391304,8812,46
2014-07-14,X,5,0.0003259452411994785,0.14285714285714285,15340,35
2017-01-20,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2013-08-31,R,5,0.0005674080798910577,0.09259259259259259,8812,54
2015-12-16,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2017-12-28,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2016-09-20,B,5,0.00043406545707092627,0.11904761904761904,11519,42
2018-01-05,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2015-08-31,R,5,0.0005674080798910577,0.23809523809523808,8812,21
2013-09-20,X,5,0.0003259452411994785,0.18518518518518517,15340,27
2014-12-14,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2014-08-12,R,5,0.0005674080798910577,0.08196721311475409,8812,61
2017-07-14,X,5,0.0003259452411994785,0.14705882352941177,15340,34
2018-09-19,B,5,0.00043406545707092627,0.12195121951219512,11519,41
2015-09-22,R,5,0.0005674080798910577,0.17857142857142858,8812,28
2015-09-22,X,5,0.0003259452411994785,0.17857142857142858,15340,28
2013-12-29,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2018-07-31,X,5,0.0003259452411994785,0.09615384615384616,15340,52
2018-08-27,X,5,0.0003259452411994785,0.1111111111111111,15340,45
2015-01-04,X,5,0.0003259452411994785,0.2777777777777778,15340,18
2013-07-13,R,5,0.0005674080798910577,0.058823529411764705,8812,85
2016-12-29,X,5,0.0003259452411994785,0.3125,15340,16
2015-08-28,Q,5,0.0004675081813931744,0.11627906976744186,10695,43
2015-08-28,R,5,0.0005674080798910577,0.11627906976744186,8812,43
2017-08-28,B,5,0.00043406545707092627,0.35714285714285715,11519,14
2015-09-24,B,5,0.00043406545707092627,0.19230769230769232,11519,26
2014-09-24,R,5,0.0005674080798910577,0.12195121951219512,8812,41
2014-08-17,R,5,0.0005674080798910577,0.10204081632653061,8812,49
2016-12-29,M,5,0.00017371968591480786,0.3125,28782,16
2018-09-23,B,5,0.00043406545707092627,0.11904761904761904,11519,42
2015-07-13,X,5,0.0003259452411994785,0.125,15340,40
2014-10-13,X,5,0.0003259452411994785,0.16666666666666666,15340,30
2015-07-24,Q,5,0.0004675081813931744,0.09433962264150944,10695,53
2014-08-29,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2018-12-20,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2014-07-24,R,5,0.0005674080798910577,0.06578947368421052,8812,76
2014-08-29,R,5,0.0005674080798910577,0.14285714285714285,8812,35
2015-12-25,R,5,0.0005674080798910577,0.3333333333333333,8812,15
2018-01-20,Q,5,0.0004675081813931744,0.1388888888888889,10695,36
2014-08-11,Q,5,0.0004675081813931744,0.11627906976744186,10695,43
2014-08-11,X,5,0.0003259452411994785,0.11627906976744186,15340,43
2018-07-17,R,5,0.0005674080798910577,0.08928571428571429,8812,56
2017-02-21,R,5,0.0005674080798910577,0.19230769230769232,8812,26
2018-11-07,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2015-06-06,R,5,0.0005674080798910577,0.050505050505050504,8812,99
2014-06-02,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2017-12-02,R,5,0.0005674080798910577,0.13157894736842105,8812,38
2018-03-28,X,5,0.0003259452411994785,0.19230769230769232,15340,26
2017-11-15,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2014-03-29,R,5,0.0005674080798910577,0.18518518518518517,8812,27
2015-03-29,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2015-11-15,R,5,0.0005674080798910577,0.21739130434782608,8812,23
2018-03-29,X,5,0.0003259452411994785,0.1724137931034483,15340,29
2016-06-01,B,5,0.00043406545707092627,0.09433962264150944,11519,53
2013-03-30,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2014-06-01,X,5,0.0003259452411994785,0.125,15340,40
2014-03-30,Q,5,0.0004675081813931744,0.2777777777777778,10695,18
2014-11-15,B,5,0.00043406545707092627,0.10416666666666667,11519,48
2018-02-12,Q,5,0.0004675081813931744,0.11627906976744186,10695,43
2014-12-06,Q,5,0.0004675081813931744,0.1111111111111111,10695,45
2018-05-31,X,5,0.0003259452411994785,0.18518518518518517,15340,27
2013-11-15,B,5,0.00043406545707092627,0.29411764705882354,11519,17
2017-05-31,R,5,0.0005674080798910577,0.18518518518518517,8812,27
2016-05-31,Q,5,0.0004675081813931744,0.10638297872340426,10695,47
2014-06-02,X,5,0.0003259452411994785,0.14285714285714285,15340,35
2015-06-02,Q,5,0.0004675081813931744,0.125,10695,40
2015-06-02,X,5,0.0003259452411994785,0.125,15340,40
2014-06-04,R,5,0.0005674080798910577,0.09615384615384616,8812,52
2014-06-06,Q,5,0.0004675081813931744,0.11627906976744186,10695,43
2015-05-08,Q,5,0.0004675081813931744,0.13513513513513514,10695,37
2016-03-25,R,5,0.0005674080798910577,0.2777777777777778,8812,18
2018-03-25,M,5,0.00017371968591480786,0.19230769230769232,28782,26
2015-06-05,R,5,0.0005674080798910577,0.1111111111111111,8812,45
2013-06-05,X,5,0.0003259452411994785,0.13157894736842105,15340,38
2013-06-05,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2017-03-26,R,5,0.0005674080798910577,0.29411764705882354,8812,17
2013-06-04,X,5,0.0003259452411994785,0.1282051282051282,15340,39
2015-12-06,R,5,0.0005674080798910577,0.15151515151515152,8812,33
2013-06-04,Q,5,0.0004675081813931744,0.1282051282051282,10695,39
2013-03-27,X,5,0.0003259452411994785,0.22727272727272727,15340,22
2014-03-27,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2016-11-16,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2015-06-03,Q,5,0.0004675081813931744,0.1282051282051282,10695,39
2014-02-12,M,5,0.00017371968591480786,0.45454545454545453,28782,11
2015-11-16,R,5,0.0005674080798910577,0.7142857142857143,8812,7
2016-03-27,B,5,0.00043406545707092627,0.4166666666666667,11519,12
2015-10-29,X,5,0.0003259452411994785,0.1282051282051282,15340,39
2013-05-31,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2013-05-31,B,5,0.00043406545707092627,0.15151515151515152,11519,33
2015-05-28,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2015-04-02,M,5,0.00017371968591480786,0.5,28782,10
2015-11-13,X,5,0.0003259452411994785,0.22727272727272727,15340,22
2015-04-03,Q,5,0.0004675081813931744,0.19230769230769232,10695,26
2018-04-03,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2013-04-04,Q,5,0.0004675081813931744,0.20833333333333334,10695,24
2013-11-13,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2013-11-13,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2015-05-28,R,5,0.0005674080798910577,0.17857142857142858,8812,28
2018-11-12,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2013-10-30,B,5,0.00043406545707092627,0.15151515151515152,11519,33
2017-04-04,M,5,0.00017371968591480786,0.2,28782,25
2015-04-05,M,5,0.00017371968591480786,0.2631578947368421,28782,19
2018-05-27,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2015-04-05,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2016-05-27,R,5,0.0005674080798910577,0.125,8812,40
2016-11-12,R,5,0.0005674080798910577,0.1111111111111111,8812,45
2016-05-27,Q,5,0.0004675081813931744,0.125,10695,40
2016-04-05,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2018-11-13,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2014-11-14,B,5,0.00043406545707092627,0.18518518518518517,11519,27
2014-02-13,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2018-12-05,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2018-05-30,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2017-05-30,R,5,0.0005674080798910577,0.22727272727272727,8812,22
2016-05-30,R,5,0.0005674080798910577,0.25,8812,20
2016-05-30,B,5,0.00043406545707092627,0.25,11519,20
2015-03-31,M,5,0.00017371968591480786,0.45454545454545453,28782,11
2016-03-31,B,5,0.00043406545707092627,0.25,11519,20
2014-05-30,X,5,0.0003259452411994785,0.15625,15340,32
2016-03-31,M,5,0.00017371968591480786,0.25,28782,20
2016-03-31,X,5,0.0003259452411994785,0.25,15340,20
2018-02-20,R,5,0.0005674080798910577,0.14705882352941177,8812,34
2014-05-30,B,5,0.00043406545707092627,0.15625,11519,32
2017-10-29,B,5,0.00043406545707092627,0.11627906976744186,11519,43
2017-03-31,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2018-05-29,X,5,0.0003259452411994785,0.21739130434782608,15340,23
2015-04-01,X,5,0.0003259452411994785,0.5,15340,10
2018-04-01,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2016-05-29,R,5,0.0005674080798910577,0.14705882352941177,8812,34
2015-05-29,R,5,0.0005674080798910577,0.125,8812,40
2014-12-07,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2016-03-24,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2015-11-12,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2018-06-06,X,5,0.0003259452411994785,0.13513513513513514,15340,37
2015-11-20,X,5,0.0003259452411994785,0.3333333333333333,15340,15
2013-06-14,X,5,0.0003259452411994785,0.1282051282051282,15340,39
2015-10-27,Q,5,0.0004675081813931744,0.15625,10695,32
2015-11-20,R,5,0.0005674080798910577,0.3333333333333333,8812,15
2017-02-08,X,5,0.0003259452411994785,0.45454545454545453,15340,11
2016-10-27,B,5,0.00043406545707092627,0.13513513513513514,11519,37
2016-10-27,Q,5,0.0004675081813931744,0.13513513513513514,10695,37
2016-03-17,R,5,0.0005674080798910577,0.2631578947368421,8812,19
2017-03-17,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2013-03-18,M,5,0.00017371968591480786,0.7142857142857143,28782,7
2017-10-27,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2015-06-12,R,5,0.0005674080798910577,0.10416666666666667,8812,48
2013-02-09,Q,5,0.0004675081813931744,0.20833333333333334,10695,24
2013-12-08,X,5,0.0003259452411994785,0.1724137931034483,15340,29
2014-02-09,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2015-02-09,M,5,0.00017371968591480786,0.625,28782,8
2013-12-08,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2018-12-07,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2018-03-18,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2014-03-17,R,5,0.0005674080798910577,0.3125,8812,16
2016-06-14,Q,5,0.0004675081813931744,0.08620689655172414,10695,58
2016-06-14,R,5,0.0005674080798910577,0.08620689655172414,8812,58
2014-11-21,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2015-06-16,Q,5,0.0004675081813931744,0.1388888888888889,10695,36
2014-06-16,X,5,0.0003259452411994785,0.13513513513513514,15340,37
2018-03-14,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2014-03-15,R,5,0.0005674080798910577,0.16666666666666666,8812,30
2014-02-08,Q,5,0.0004675081813931744,0.15625,10695,32
2018-03-15,X,5,0.0003259452411994785,0.22727272727272727,15340,22
2013-03-16,Q,5,0.0004675081813931744,0.1282051282051282,10695,39
2016-06-15,R,5,0.0005674080798910577,0.09803921568627451,8812,51
2015-06-15,R,5,0.0005674080798910577,0.25,8812,20
2013-03-17,M,5,0.00017371968591480786,0.2631578947368421,28782,19
2014-06-15,Q,5,0.0004675081813931744,0.125,10695,40
2015-03-16,M,5,0.00017371968591480786,0.625,28782,8
2018-11-20,R,5,0.0005674080798910577,0.2631578947368421,8812,19
2017-03-16,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2017-03-16,R,5,0.0005674080798910577,0.35714285714285715,8812,14
2017-12-08,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2016-11-20,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2017-06-14,X,5,0.0003259452411994785,0.1111111111111111,15340,45
2018-11-19,R,5,0.0005674080798910577,0.35714285714285715,8812,14
2013-06-11,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2016-06-10,R,5,0.0005674080798910577,0.10869565217391304,8812,46
2017-03-23,R,5,0.0005674080798910577,0.4166666666666667,8812,12
2018-06-08,X,5,0.0003259452411994785,0.16666666666666666,15340,30
2018-06-08,Q,5,0.0004675081813931744,0.16666666666666666,10695,30
2018-03-22,M,5,0.00017371968591480786,0.25,28782,20
2015-03-23,M,5,0.00017371968591480786,0.7142857142857143,28782,7
2016-06-08,B,5,0.00043406545707092627,0.09615384615384616,11519,52
2014-06-08,X,5,0.0003259452411994785,0.1388888888888889,15340,36
2015-02-10,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2017-03-23,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2018-03-23,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2015-03-22,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2015-10-28,B,5,0.00043406545707092627,0.16129032258064516,11519,31
2018-06-07,Q,5,0.0004675081813931744,0.10204081632653061,10695,49
2015-12-07,R,5,0.0005674080798910577,0.45454545454545453,8812,11
2015-03-24,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2016-11-17,M,5,0.00017371968591480786,0.20833333333333334,28782,24
2017-02-10,X,5,0.0003259452411994785,0.5,15340,10
2016-03-24,M,5,0.00017371968591480786,0.29411764705882354,28782,17
2015-11-17,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2016-03-22,X,5,0.0003259452411994785,0.25,15340,20
2016-11-18,X,5,0.0003259452411994785,0.5,15340,10
2015-06-10,X,5,0.0003259452411994785,0.12195121951219512,15340,41
2015-06-09,R,5,0.0005674080798910577,0.1282051282051282,8812,39
2015-06-10,Q,5,0.0004675081813931744,0.12195121951219512,10695,41
2016-03-19,Q,5,0.0004675081813931744,0.125,10695,40
2017-11-19,B,5,0.00043406545707092627,0.2,11519,25
2018-03-19,B,5,0.00043406545707092627,0.4166666666666667,11519,12
2014-03-20,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2015-03-21,Q,5,0.0004675081813931744,0.13513513513513514,10695,37
2015-03-21,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2017-06-09,B,5,0.00043406545707092627,0.14705882352941177,11519,34
2015-06-09,Q,5,0.0004675081813931744,0.1282051282051282,10695,39
2015-03-22,M,5,0.00017371968591480786,0.2631578947368421,28782,19
2018-11-18,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2013-02-10,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2018-03-21,X,5,0.0003259452411994785,0.25,15340,20
2014-06-09,X,5,0.0003259452411994785,0.15151515151515152,15340,33
2014-06-09,R,5,0.0005674080798910577,0.15151515151515152,8812,33
2014-06-09,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2018-11-18,B,5,0.00043406545707092627,0.14285714285714285,11519,35
2014-03-22,M,5,0.00017371968591480786,0.22727272727272727,28782,22
2016-05-27,B,5,0.00043406545707092627,0.125,11519,40
2013-02-14,R,5,0.0005674080798910577,0.1388888888888889,8812,36
2015-03-14,R,5,0.0005674080798910577,0.14705882352941177,8812,34
2014-04-21,Q,5,0.0004675081813931744,0.19230769230769232,10695,26
2015-02-19,R,5,0.0005674080798910577,0.1724137931034483,8812,29
2014-12-04,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2017-05-14,R,5,0.0005674080798910577,0.1388888888888889,8812,36
2014-04-27,X,5,0.0003259452411994785,0.17857142857142858,15340,28
2013-04-28,B,5,0.00043406545707092627,0.1388888888888889,11519,36
2014-04-28,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2015-05-14,Q,5,0.0004675081813931744,0.16129032258064516,10695,31
2015-02-19,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2014-05-14,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2014-04-29,R,5,0.0005674080798910577,0.12195121951219512,8812,41
2015-04-29,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2018-04-29,R,5,0.0005674080798910577,0.16129032258064516,8812,31
2013-05-14,Q,5,0.0004675081813931744,0.16129032258064516,10695,31
2015-11-05,X,5,0.0003259452411994785,0.18518518518518517,15340,27
2016-05-13,R,5,0.0005674080798910577,0.1724137931034483,8812,29
2016-05-13,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2015-05-13,X,5,0.0003259452411994785,0.22727272727272727,15340,22
2014-11-02,R,5,0.0005674080798910577,0.1724137931034483,8812,29
2014-05-01,Q,5,0.0004675081813931744,0.11363636363636363,10695,44
2014-11-06,B,5,0.00043406545707092627,0.29411764705882354,11519,17
2017-02-16,M,5,0.00017371968591480786,0.5,28782,10
2018-04-26,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2015-12-03,R,5,0.0005674080798910577,0.22727272727272727,8812,22
2018-02-19,B,5,0.00043406545707092627,0.45454545454545453,11519,11
2015-11-01,X,5,0.0003259452411994785,0.18518518518518517,15340,27
2014-04-22,R,5,0.0005674080798910577,0.23809523809523808,8812,21
2014-04-22,X,5,0.0003259452411994785,0.23809523809523808,15340,21
